order_item_id,order_id,order_date,product_id,quantity,price,discount,total
19329,4731,2025-04-20T22:49:18,411,2,77.39,0.00,154.78
19330,4731,2025-04-20T22:49:18,67,1,359.29,0.00,359.29
19331,4731,2025-04-20T22:49:18,828,3,13.43,0.00,40.29
19332,4731,2025-04-20T22:49:18,6,3,239.23,0.00,717.69
19333,4731,2025-04-20T22:49:18,894,1,333.80,16.69,317.11
19334,4731,2025-04-20T22:49:18,270,1,231.82,0.00,231.82
19335,4732,2026-06-29T14:25:48,183,2,310.82,0.00,621.64
19336,4732,2026-06-29T14:25:48,306,1,161.76,0.00,161.76
19337,4732,2026-06-29T14:25:48,945,1,65.44,0.00,65.44
19338,4733,2026-04-09T17:23:48,805,3,236.94,0.00,710.82
19339,4733,2026-04-09T17:23:48,468,1,240.14,12.01,228.13
19340,4733,2026-04-09T17:23:48,342,1,434.99,0.00,434.99
19341,4734,2026-02-10T04:44:51,153,1,128.49,0.00,128.49
19342,4734,2026-02-10T04:44:51,531,1,481.73,0.00,481.73
19343,4734,2026-02-10T04:44:51,751,1,35.66,0.00,35.66
19344,4735,2026-04-11T10:12:02,108,1,348.64,0.00,348.64
19345,4735,2026-04-11T10:12:02,86,2,15.48,0.00,30.96
19346,4735,2026-04-11T10:12:02,771,1,69.77,13.95,55.82
19347,4736,2025-11-13T04:30:28,732,1,100.62,0.00,100.62
19348,4736,2025-11-13T04:30:28,432,2,377.15,0.00,754.30
19349,4736,2025-11-13T04:30:28,699,1,457.80,0.00,457.80
19350,4736,2025-11-13T04:30:28,510,1,451.25,0.00,451.25
19351,4736,2025-11-13T04:30:28,638,1,453.84,0.00,453.84
19352,4737,2026-04-10T17:22:29,195,1,376.87,0.00,376.87
19353,4737,2026-04-10T17:22:29,828,1,13.23,0.00,13.23
19354,4737,2026-04-10T17:22:29,796,2,235.96,0.00,471.92
19355,4737,2026-04-10T17:22:29,823,1,460.92,0.00,460.92
19356,4737,2026-04-10T17:22:29,168,1,62.94,3.15,59.79
19357,4738,2025-10-17T14:28:20,441,1,390.82,0.00,390.82
19358,4739,2026-06-14T13:53:47,294,2,447.89,89.58,806.20
19359,4739,2026-06-14T13:53:47,517,3,394.21,0.00,1182.63
19360,4739,2026-06-14T13:53:47,428,1,284.21,0.00,284.21
19361,4739,2026-06-14T13:53:47,418,1,6.23,0.00,6.23
19362,4740,2026-06-29T05:50:08,911,1,140.51,0.00,140.51
19363,4740,2026-06-29T05:50:08,614,1,151.13,0.00,151.13
19364,4740,2026-06-29T05:50:08,963,1,179.27,8.96,170.31
19365,4740,2026-06-29T05:50:08,523,1,159.66,0.00,159.66
19366,4740,2026-06-29T05:50:08,749,1,465.81,0.00,465.81
19367,4740,2026-06-29T05:50:08,297,2,172.51,0.00,345.02
19368,4741,2026-03-24T17:13:56,472,1,395.84,0.00,395.84
19369,4742,2024-08-23T13:18:27,424,1,89.23,4.46,84.77
19370,4742,2024-08-23T13:18:27,766,1,248.40,0.00,248.40
19371,4742,2024-08-23T13:18:27,565,1,420.49,0.00,420.49
19372,4742,2024-08-23T13:18:27,323,2,135.51,0.00,271.02
19373,4742,2024-08-23T13:18:27,801,1,404.38,0.00,404.38
19374,4742,2024-08-23T13:18:27,794,5,354.07,88.52,1681.83
19375,4742,2024-08-23T13:18:27,135,1,348.40,17.42,330.98
19376,4743,2026-05-25T11:06:46,399,1,31.85,0.00,31.85
19377,4743,2026-05-25T11:06:46,563,1,381.05,0.00,381.05
19378,4743,2026-05-25T11:06:46,892,1,415.06,0.00,415.06
19379,4744,2026-03-09T06:10:29,939,1,458.58,0.00,458.58
19380,4744,2026-03-09T06:10:29,250,1,413.90,0.00,413.90
19381,4744,2026-03-09T06:10:29,409,2,243.96,24.40,463.52
19382,4745,2026-06-11T04:27:28,146,4,195.35,0.00,781.40
19383,4745,2026-06-11T04:27:28,69,1,266.13,0.00,266.13
19384,4745,2026-06-11T04:27:28,337,2,265.66,79.70,451.62
19385,4745,2026-06-11T04:27:28,850,1,89.50,0.00,89.50
19386,4746,2024-11-25T17:54:58,402,1,401.13,0.00,401.13
19387,4746,2024-11-25T17:54:58,213,1,131.45,26.29,105.16
19388,4747,2026-06-26T22:52:49,243,1,388.14,0.00,388.14
19389,4747,2026-06-26T22:52:49,698,1,253.77,12.69,241.08
19390,4748,2026-05-04T06:30:44,551,1,245.12,0.00,245.12
19391,4748,2026-05-04T06:30:44,462,1,274.50,0.00,274.50
19392,4748,2026-05-04T06:30:44,365,3,75.22,0.00,225.66
19393,4749,2023-12-07T08:16:48,941,3,364.05,0.00,1092.15
19394,4750,2025-11-14T09:11:30,142,1,307.29,0.00,307.29
19395,4750,2025-11-14T09:11:30,774,1,375.83,0.00,375.83
19396,4750,2025-11-14T09:11:30,997,1,424.13,0.00,424.13
19397,4750,2025-11-14T09:11:30,802,3,120.84,0.00,362.52
19398,4751,2026-06-28T16:41:19,540,3,292.80,0.00,878.40
19399,4751,2026-06-28T16:41:19,601,1,54.08,0.00,54.08
19400,4752,2026-03-10T08:13:07,856,1,328.78,0.00,328.78
19401,4752,2026-03-10T08:13:07,140,1,288.92,0.00,288.92
19402,4753,2024-06-14T23:09:53,809,1,163.64,0.00,163.64
19403,4753,2024-06-14T23:09:53,170,4,155.87,0.00,623.48
19404,4753,2024-06-14T23:09:53,146,4,191.37,38.27,727.21
19405,4753,2024-06-14T23:09:53,45,2,477.73,0.00,955.46
19406,4754,2026-06-25T18:36:08,104,1,214.05,0.00,214.05
19407,4754,2026-06-25T18:36:08,630,1,176.01,0.00,176.01
19408,4754,2026-06-25T18:36:08,92,4,287.16,0.00,1148.64
19409,4754,2026-06-25T18:36:08,691,1,476.25,0.00,476.25
19410,4755,2025-09-08T10:19:54,94,1,328.07,49.21,278.86
19411,4755,2025-09-08T10:19:54,206,2,124.36,0.00,248.72
19412,4755,2025-09-08T10:19:54,364,1,436.98,0.00,436.98
19413,4755,2025-09-08T10:19:54,860,1,140.85,0.00,140.85
19414,4755,2025-09-08T10:19:54,154,3,52.20,0.00,156.60
19415,4756,2026-05-10T16:15:58,354,2,133.08,0.00,266.16
19416,4756,2026-05-10T16:15:58,109,1,81.07,0.00,81.07
19417,4756,2026-05-10T16:15:58,220,3,269.52,0.00,808.56
19418,4756,2026-05-10T16:15:58,536,1,163.47,0.00,163.47
19419,4757,2026-06-29T15:00:19,751,1,36.68,0.00,36.68
19420,4757,2026-06-29T15:00:19,526,1,389.50,0.00,389.50
19421,4757,2026-06-29T15:00:19,627,2,116.47,11.65,221.29
19422,4757,2026-06-29T15:00:19,354,1,134.86,0.00,134.86
19423,4757,2026-06-29T15:00:19,200,1,57.76,2.89,54.87
19424,4757,2026-06-29T15:00:19,660,1,211.48,0.00,211.48
19425,4758,2026-04-24T15:09:46,833,1,281.26,14.06,267.20
19426,4758,2026-04-24T15:09:46,601,1,53.15,2.66,50.49
19427,4759,2026-06-29T23:50:17,105,1,50.26,0.00,50.26
19428,4759,2026-06-29T23:50:17,997,1,457.67,22.88,434.79
19429,4759,2026-06-29T23:50:17,191,1,154.58,0.00,154.58
19430,4759,2026-06-29T23:50:17,548,1,168.46,0.00,168.46
19431,4759,2026-06-29T23:50:17,768,1,233.43,23.34,210.09
19432,4759,2026-06-29T23:50:17,981,1,17.78,0.00,17.78
19433,4760,2025-07-06T22:33:52,541,1,175.84,8.79,167.05
19434,4760,2025-07-06T22:33:52,918,2,425.41,0.00,850.82
19435,4760,2025-07-06T22:33:52,433,1,133.57,6.68,126.89
19436,4760,2025-07-06T22:33:52,80,1,137.13,0.00,137.13
19437,4761,2026-06-29T17:51:15,152,1,469.12,0.00,469.12
19438,4761,2026-06-29T17:51:15,917,1,114.97,0.00,114.97
19439,4761,2026-06-29T17:51:15,90,1,126.34,18.95,107.39
19440,4761,2026-06-29T17:51:15,923,1,384.26,0.00,384.26
19441,4761,2026-06-29T17:51:15,435,1,267.22,0.00,267.22
19442,4761,2026-06-29T17:51:15,955,2,324.20,0.00,648.40
19443,4761,2026-06-29T17:51:15,984,1,276.24,13.81,262.43
19444,4762,2025-07-01T13:53:59,79,1,323.08,0.00,323.08
19445,4762,2025-07-01T13:53:59,623,2,308.57,0.00,617.14
19446,4762,2025-07-01T13:53:59,30,1,298.08,0.00,298.08
19447,4763,2026-06-18T21:37:48,318,2,108.84,0.00,217.68
19448,4763,2026-06-18T21:37:48,948,1,265.97,0.00,265.97
19449,4763,2026-06-18T21:37:48,1000,1,375.50,0.00,375.50
19450,4763,2026-06-18T21:37:48,138,2,158.41,0.00,316.82
19451,4763,2026-06-18T21:37:48,998,1,117.70,0.00,117.70
19452,4763,2026-06-18T21:37:48,183,1,313.58,0.00,313.58
19453,4763,2026-06-18T21:37:48,338,1,239.32,0.00,239.32
19454,4764,2026-05-15T00:10:24,521,2,28.37,0.00,56.74
19455,4764,2026-05-15T00:10:24,218,2,267.61,0.00,535.22
19456,4764,2026-05-15T00:10:24,63,2,430.43,0.00,860.86
19457,4764,2026-05-15T00:10:24,195,3,382.34,172.05,974.97
19458,4764,2026-05-15T00:10:24,64,4,309.48,0.00,1237.92
19459,4764,2026-05-15T00:10:24,588,1,277.94,0.00,277.94
19460,4765,2024-07-16T08:02:33,641,1,221.98,0.00,221.98
19461,4765,2024-07-16T08:02:33,315,1,150.37,0.00,150.37
19462,4766,2024-05-22T03:14:49,837,1,381.48,0.00,381.48
19463,4766,2024-05-22T03:14:49,780,1,106.30,0.00,106.30
19464,4766,2024-05-22T03:14:49,337,1,280.13,0.00,280.13
19465,4766,2024-05-22T03:14:49,355,1,304.93,0.00,304.93
19466,4767,2026-06-19T06:46:11,399,2,31.29,0.00,62.58
19467,4767,2026-06-19T06:46:11,610,1,65.57,0.00,65.57
19468,4767,2026-06-19T06:46:11,842,3,162.06,0.00,486.18
19469,4768,2026-06-26T13:53:49,249,3,179.58,26.94,511.80
19470,4768,2026-06-26T13:53:49,333,1,230.79,11.54,219.25
19471,4769,2026-03-25T04:32:05,481,5,6.64,0.00,33.20
19472,4769,2026-03-25T04:32:05,253,1,384.10,0.00,384.10
19473,4769,2026-03-25T04:32:05,659,1,297.12,0.00,297.12
19474,4769,2026-03-25T04:32:05,81,1,32.23,1.61,30.62
19475,4770,2025-12-08T06:34:37,991,1,464.94,69.74,395.20
19476,4770,2025-12-08T06:34:37,282,2,382.91,0.00,765.82
19477,4770,2025-12-08T06:34:37,305,1,15.45,0.00,15.45
19478,4770,2025-12-08T06:34:37,272,3,297.35,0.00,892.05
19479,4771,2026-06-28T06:03:38,755,1,209.58,0.00,209.58
19480,4771,2026-06-28T06:03:38,170,4,148.84,0.00,595.36
19481,4771,2026-06-28T06:03:38,606,1,295.84,0.00,295.84
19482,4771,2026-06-28T06:03:38,670,1,345.26,0.00,345.26
19483,4772,2026-06-24T14:52:50,755,1,225.25,22.53,202.72
19484,4772,2026-06-24T14:52:50,531,3,508.66,76.30,1449.68
19485,4772,2026-06-24T14:52:50,613,1,147.31,0.00,147.31
19486,4773,2026-03-12T16:34:13,457,1,120.04,0.00,120.04
19487,4773,2026-03-12T16:34:13,109,1,82.52,4.13,78.39
19488,4773,2026-03-12T16:34:13,15,1,334.41,16.72,317.69
19489,4774,2026-06-29T23:34:09,238,1,207.26,0.00,207.26
19490,4774,2026-06-29T23:34:09,713,1,448.31,0.00,448.31
19491,4775,2025-06-13T00:04:51,713,1,418.27,41.83,376.44
19492,4775,2025-06-13T00:04:51,599,1,448.54,0.00,448.54
19493,4775,2025-06-13T00:04:51,743,2,304.73,0.00,609.46
19494,4776,2025-12-08T18:08:58,802,1,127.99,0.00,127.99
19495,4776,2025-12-08T18:08:58,630,1,171.01,0.00,171.01
19496,4776,2025-12-08T18:08:58,477,1,166.62,0.00,166.62
19497,4776,2025-12-08T18:08:58,198,1,62.69,0.00,62.69
19498,4777,2024-08-06T16:43:25,117,1,362.54,0.00,362.54
19499,4777,2024-08-06T16:43:25,108,1,326.87,0.00,326.87
19500,4778,2025-07-01T17:26:27,108,1,350.62,0.00,350.62
19501,4778,2025-07-01T17:26:27,737,1,219.59,0.00,219.59
19502,4778,2025-07-01T17:26:27,681,1,347.63,0.00,347.63
19503,4778,2025-07-01T17:26:27,638,1,428.90,0.00,428.90
19504,4778,2025-07-01T17:26:27,509,1,427.12,0.00,427.12
19505,4778,2025-07-01T17:26:27,559,3,353.14,0.00,1059.42
19506,4779,2026-06-18T20:53:14,256,1,228.71,0.00,228.71
19507,4779,2026-06-18T20:53:14,19,1,31.37,0.00,31.37
19508,4779,2026-06-18T20:53:14,833,1,290.26,14.51,275.75
19509,4779,2026-06-18T20:53:14,620,1,83.64,4.18,79.46
19510,4779,2026-06-18T20:53:14,948,3,252.42,0.00,757.26
19511,4780,2026-06-29T03:41:24,779,4,78.27,0.00,313.08
19512,4780,2026-06-29T03:41:24,386,1,274.27,0.00,274.27
19513,4780,2026-06-29T03:41:24,465,1,18.71,0.00,18.71
19514,4780,2026-06-29T03:41:24,386,1,283.50,0.00,283.50
19515,4780,2026-06-29T03:41:24,52,2,215.62,0.00,431.24
19516,4780,2026-06-29T03:41:24,207,4,355.16,0.00,1420.64
19517,4780,2026-06-29T03:41:24,290,1,204.49,0.00,204.49
19518,4780,2026-06-29T03:41:24,889,1,104.13,10.41,93.72
19519,4781,2026-06-11T18:05:40,175,2,494.02,0.00,988.04
19520,4781,2026-06-11T18:05:40,49,1,417.56,83.51,334.05
19521,4781,2026-06-11T18:05:40,619,1,329.69,0.00,329.69
19522,4782,2025-06-22T08:01:22,303,1,333.74,0.00,333.74
19523,4782,2025-06-22T08:01:22,122,1,357.77,0.00,357.77
19524,4783,2024-04-05T17:44:53,385,1,216.39,0.00,216.39
19525,4784,2026-06-29T23:33:38,41,1,129.82,0.00,129.82
19526,4784,2026-06-29T23:33:38,446,1,417.28,0.00,417.28
19527,4784,2026-06-29T23:33:38,819,1,327.66,0.00,327.66
19528,4785,2024-08-14T18:06:25,565,3,428.73,128.62,1157.57
19529,4785,2024-08-14T18:06:25,922,1,310.60,0.00,310.60
19530,4785,2024-08-14T18:06:25,995,1,454.43,0.00,454.43
19531,4785,2024-08-14T18:06:25,844,5,142.07,0.00,710.35
19532,4785,2024-08-14T18:06:25,768,5,235.67,0.00,1178.35
19533,4785,2024-08-14T18:06:25,584,1,390.73,0.00,390.73
19534,4785,2024-08-14T18:06:25,86,1,15.04,0.00,15.04
19535,4786,2026-05-26T11:43:04,357,1,108.93,0.00,108.93
19536,4786,2026-05-26T11:43:04,912,1,135.46,13.55,121.91
19537,4786,2026-05-26T11:43:04,81,3,30.35,0.00,91.05
19538,4786,2026-05-26T11:43:04,778,2,501.67,0.00,1003.34
19539,4787,2026-04-25T12:42:01,391,3,488.36,0.00,1465.08
19540,4787,2026-04-25T12:42:01,929,1,32.25,0.00,32.25
19541,4787,2026-04-25T12:42:01,184,4,283.75,0.00,1135.00
19542,4787,2026-04-25T12:42:01,428,1,279.69,0.00,279.69
19543,4787,2026-04-25T12:42:01,809,4,164.69,0.00,658.76
19544,4787,2026-04-25T12:42:01,415,2,267.83,80.35,455.31
19545,4787,2026-04-25T12:42:01,834,2,409.17,40.92,777.42
19546,4788,2026-06-26T12:40:27,363,1,388.76,0.00,388.76
19547,4788,2026-06-26T12:40:27,470,1,217.92,0.00,217.92
19548,4788,2026-06-26T12:40:27,712,1,321.52,0.00,321.52
19549,4788,2026-06-26T12:40:27,308,1,409.31,0.00,409.31
19550,4788,2026-06-26T12:40:27,810,2,138.78,0.00,277.56
19551,4788,2026-06-26T12:40:27,700,1,473.92,0.00,473.92
19552,4788,2026-06-26T12:40:27,874,5,193.67,48.42,919.93
19553,4789,2026-01-03T11:16:16,628,1,74.05,0.00,74.05
19554,4789,2026-01-03T11:16:16,862,2,72.87,0.00,145.74
19555,4789,2026-01-03T11:16:16,581,3,252.61,0.00,757.83
19556,4790,2026-03-13T17:57:20,461,1,297.40,0.00,297.40
19557,4790,2026-03-13T17:57:20,926,1,406.91,0.00,406.91
19558,4790,2026-03-13T17:57:20,434,1,372.86,0.00,372.86
19559,4790,2026-03-13T17:57:20,280,1,219.44,0.00,219.44
19560,4791,2025-12-08T13:44:28,813,4,152.25,0.00,609.00
19561,4791,2025-12-08T13:44:28,331,1,447.20,0.00,447.20
19562,4791,2025-12-08T13:44:28,27,1,97.38,14.61,82.77
19563,4792,2025-01-02T22:54:23,55,2,20.14,0.00,40.28
19564,4792,2025-01-02T22:54:23,728,2,124.56,0.00,249.12
19565,4792,2025-01-02T22:54:23,220,2,265.68,0.00,531.36
19566,4792,2025-01-02T22:54:23,384,4,90.37,0.00,361.48
19567,4792,2025-01-02T22:54:23,470,1,207.04,0.00,207.04
19568,4793,2026-06-25T01:08:27,385,3,207.27,0.00,621.81
19569,4793,2026-06-25T01:08:27,821,4,508.12,0.00,2032.48
19570,4793,2026-06-25T01:08:27,843,1,210.04,0.00,210.04
19571,4793,2026-06-25T01:08:27,190,1,376.02,0.00,376.02
19572,4794,2025-09-18T00:11:40,62,1,168.06,8.40,159.66
19573,4795,2026-04-25T04:59:09,524,2,488.34,48.83,927.85
19574,4795,2026-04-25T04:59:09,849,1,149.88,22.48,127.40
19575,4795,2026-04-25T04:59:09,309,3,425.32,0.00,1275.96
19576,4795,2026-04-25T04:59:09,399,1,31.00,0.00,31.00
19577,4795,2026-04-25T04:59:09,786,1,88.70,0.00,88.70
19578,4795,2026-04-25T04:59:09,432,2,384.82,0.00,769.64
19579,4795,2026-04-25T04:59:09,639,1,333.04,0.00,333.04
19580,4796,2026-06-18T20:53:50,885,3,211.10,0.00,633.30
19581,4796,2026-06-18T20:53:50,55,3,20.91,0.00,62.73
19582,4796,2026-06-18T20:53:50,52,1,219.88,0.00,219.88
19583,4796,2026-06-18T20:53:50,163,1,27.58,0.00,27.58
19584,4796,2026-06-18T20:53:50,523,2,168.90,16.89,320.91
19585,4796,2026-06-18T20:53:50,764,1,216.05,21.61,194.44
19586,4797,2026-06-11T08:36:44,125,1,56.81,0.00,56.81
19587,4797,2026-06-11T08:36:44,679,1,452.91,22.65,430.26
19588,4797,2026-06-11T08:36:44,83,1,152.17,7.61,144.56
19589,4797,2026-06-11T08:36:44,117,1,381.47,19.07,362.40
19590,4797,2026-06-11T08:36:44,930,1,438.57,0.00,438.57
19591,4797,2026-06-11T08:36:44,302,2,345.92,0.00,691.84
19592,4797,2026-06-11T08:36:44,416,3,40.19,0.00,120.57
19593,4798,2026-06-29T17:55:26,273,2,242.50,24.25,460.75
19594,4798,2026-06-29T17:55:26,341,1,122.22,0.00,122.22
19595,4798,2026-06-29T17:55:26,472,2,397.01,0.00,794.02
19596,4799,2024-08-24T04:07:04,206,1,131.23,0.00,131.23
19597,4799,2024-08-24T04:07:04,26,1,10.29,0.51,9.78
19598,4799,2024-08-24T04:07:04,701,1,123.19,0.00,123.19
19599,4799,2024-08-24T04:07:04,531,1,471.94,0.00,471.94
19600,4799,2024-08-24T04:07:04,542,1,203.05,0.00,203.05
19601,4800,2026-06-22T18:27:51,167,1,239.11,0.00,239.11
19602,4800,2026-06-22T18:27:51,719,1,472.08,94.42,377.66
19603,4800,2026-06-22T18:27:51,735,1,266.72,0.00,266.72
19604,4800,2026-06-22T18:27:51,483,1,462.84,69.43,393.41
19605,4800,2026-06-22T18:27:51,549,2,240.12,0.00,480.24
19606,4801,2023-05-16T22:30:39,380,1,449.70,0.00,449.70
19607,4801,2023-05-16T22:30:39,788,1,239.58,0.00,239.58
19608,4802,2026-06-06T17:14:13,918,3,425.81,0.00,1277.43
19609,4802,2026-06-06T17:14:13,630,1,179.23,0.00,179.23
19610,4802,2026-06-06T17:14:13,103,1,254.99,0.00,254.99
19611,4803,2025-12-15T05:33:17,910,1,408.26,0.00,408.26
19612,4803,2025-12-15T05:33:17,548,1,169.04,8.45,160.59
19613,4804,2026-02-20T00:35:23,955,1,338.84,33.88,304.96
19614,4804,2026-02-20T00:35:23,728,4,121.27,0.00,485.08
19615,4805,2026-06-29T22:31:09,623,2,325.45,32.55,618.35
19616,4805,2026-06-29T22:31:09,317,2,465.92,93.18,838.66
19617,4805,2026-06-29T22:31:09,628,1,71.25,3.56,67.69
19618,4805,2026-06-29T22:31:09,228,1,89.27,8.93,80.34
19619,4805,2026-06-29T22:31:09,356,1,201.00,0.00,201.00
19620,4806,2025-04-06T23:03:39,644,4,492.61,0.00,1970.44
19621,4806,2025-04-06T23:03:39,934,1,72.62,0.00,72.62
19622,4806,2025-04-06T23:03:39,540,1,283.05,14.15,268.90
19623,4806,2025-04-06T23:03:39,815,1,123.54,6.18,117.36
19624,4806,2025-04-06T23:03:39,438,2,183.77,0.00,367.54
19625,4806,2025-04-06T23:03:39,250,1,417.88,0.00,417.88
19626,4807,2025-07-01T23:23:45,94,3,332.53,0.00,997.59
19627,4807,2025-07-01T23:23:45,264,2,83.73,0.00,167.46
19628,4807,2025-07-01T23:23:45,114,1,458.28,0.00,458.28
19629,4807,2025-07-01T23:23:45,742,1,39.55,0.00,39.55
19630,4807,2025-07-01T23:23:45,104,1,204.86,0.00,204.86
19631,4807,2025-07-01T23:23:45,352,1,311.94,0.00,311.94
19632,4807,2025-07-01T23:23:45,880,1,25.32,0.00,25.32
19633,4807,2025-07-01T23:23:45,823,1,428.93,0.00,428.93
19634,4808,2025-10-30T05:44:11,834,1,427.05,0.00,427.05
19635,4808,2025-10-30T05:44:11,917,1,114.29,11.43,102.86
19636,4808,2025-10-30T05:44:11,510,1,448.63,0.00,448.63
19637,4809,2026-05-22T12:27:58,116,1,231.74,0.00,231.74
19638,4809,2026-05-22T12:27:58,222,4,216.35,86.54,778.86
19639,4809,2026-05-22T12:27:58,521,5,26.61,0.00,133.05
19640,4809,2026-05-22T12:27:58,200,1,55.68,0.00,55.68
19641,4809,2026-05-22T12:27:58,888,1,104.20,0.00,104.20
19642,4810,2026-06-29T23:46:47,433,1,136.04,0.00,136.04
19643,4811,2023-02-17T03:43:00,552,5,340.02,0.00,1700.10
19644,4811,2023-02-17T03:43:00,114,1,449.05,22.45,426.60
19645,4811,2023-02-17T03:43:00,146,1,190.14,9.51,180.63
19646,4812,2026-06-29T04:59:40,799,1,388.80,19.44,369.36
19647,4812,2026-06-29T04:59:40,792,4,67.08,0.00,268.32
19648,4812,2026-06-29T04:59:40,604,1,291.96,0.00,291.96
19649,4812,2026-06-29T04:59:40,206,1,131.71,13.17,118.54
19650,4812,2026-06-29T04:59:40,464,1,366.42,0.00,366.42
19651,4812,2026-06-29T04:59:40,496,1,56.00,0.00,56.00
19652,4813,2026-06-29T22:16:42,256,1,232.31,11.62,220.69
19653,4813,2026-06-29T22:16:42,968,1,207.01,0.00,207.01
19654,4813,2026-06-29T22:16:42,433,1,128.60,0.00,128.60
19655,4813,2026-06-29T22:16:42,890,1,212.58,0.00,212.58
19656,4813,2026-06-29T22:16:42,522,1,204.19,0.00,204.19
19657,4813,2026-06-29T22:16:42,610,1,61.52,0.00,61.52
19658,4813,2026-06-29T22:16:42,975,1,154.82,0.00,154.82
19659,4814,2026-04-09T08:26:11,157,1,136.95,27.39,109.56
19660,4814,2026-04-09T08:26:11,585,1,168.77,0.00,168.77
19661,4814,2026-04-09T08:26:11,387,1,242.19,0.00,242.19
19662,4814,2026-04-09T08:26:11,194,1,398.05,0.00,398.05
19663,4814,2026-04-09T08:26:11,238,1,210.41,0.00,210.41
19664,4814,2026-04-09T08:26:11,187,1,89.06,13.36,75.70
19665,4814,2026-04-09T08:26:11,677,5,280.86,70.22,1334.08
19666,4814,2026-04-09T08:26:11,631,1,52.21,2.61,49.60
19667,4815,2026-03-18T16:23:20,762,1,483.89,0.00,483.89
19668,4815,2026-03-18T16:23:20,809,1,157.78,0.00,157.78
19669,4815,2026-03-18T16:23:20,625,1,237.17,35.58,201.59
19670,4815,2026-03-18T16:23:20,321,1,498.29,0.00,498.29
19671,4816,2026-04-27T23:07:23,609,1,221.32,11.07,210.25
19672,4816,2026-04-27T23:07:23,613,1,140.03,0.00,140.03
19673,4816,2026-04-27T23:07:23,313,2,143.34,0.00,286.68
19674,4816,2026-04-27T23:07:23,886,1,387.46,0.00,387.46
19675,4816,2026-04-27T23:07:23,453,1,425.30,0.00,425.30
19676,4817,2026-06-20T21:19:21,485,1,92.64,4.63,88.01
19677,4817,2026-06-20T21:19:21,983,4,359.46,0.00,1437.84
19678,4817,2026-06-20T21:19:21,460,1,352.50,0.00,352.50
19679,4818,2026-01-14T05:43:01,910,3,414.74,0.00,1244.22
19680,4818,2026-01-14T05:43:01,355,1,299.63,0.00,299.63
19681,4818,2026-01-14T05:43:01,713,1,448.75,0.00,448.75
19682,4818,2026-01-14T05:43:01,951,1,393.46,0.00,393.46
19683,4818,2026-01-14T05:43:01,868,1,140.35,7.02,133.33
19684,4819,2026-06-19T14:15:05,176,1,465.56,0.00,465.56
19685,4819,2026-06-19T14:15:05,709,2,320.13,0.00,640.26
19686,4820,2024-12-07T07:10:58,212,1,133.88,6.69,127.19
19687,4820,2024-12-07T07:10:58,639,1,332.84,0.00,332.84
19688,4821,2026-03-23T20:24:43,746,3,29.72,0.00,89.16
19689,4821,2026-03-23T20:24:43,757,1,408.26,0.00,408.26
19690,4821,2026-03-23T20:24:43,865,1,128.27,0.00,128.27
19691,4821,2026-03-23T20:24:43,248,2,30.50,3.05,57.95
19692,4821,2026-03-23T20:24:43,150,1,333.47,0.00,333.47
19693,4821,2026-03-23T20:24:43,965,3,239.39,0.00,718.17
19694,4821,2026-03-23T20:24:43,655,1,414.16,0.00,414.16
19695,4821,2026-03-23T20:24:43,435,1,262.52,0.00,262.52
19696,4822,2025-12-27T10:57:11,427,2,398.23,0.00,796.46
19697,4822,2025-12-27T10:57:11,45,1,499.26,24.96,474.30
19698,4822,2025-12-27T10:57:11,986,1,32.27,1.61,30.66
19699,4823,2026-05-28T16:54:33,188,1,437.23,0.00,437.23
19700,4823,2026-05-28T16:54:33,702,1,31.70,0.00,31.70
19701,4823,2026-05-28T16:54:33,663,4,503.06,0.00,2012.24
19702,4823,2026-05-28T16:54:33,963,1,179.53,26.93,152.60
19703,4823,2026-05-28T16:54:33,665,1,98.43,0.00,98.43
19704,4823,2026-05-28T16:54:33,927,1,436.37,0.00,436.37
19705,4824,2026-06-11T23:43:03,543,1,213.09,10.65,202.44
19706,4825,2026-04-01T00:39:26,531,2,467.01,0.00,934.02
19707,4825,2026-04-01T00:39:26,503,3,188.66,0.00,565.98
19708,4825,2026-04-01T00:39:26,930,1,435.81,0.00,435.81
19709,4825,2026-04-01T00:39:26,634,1,409.64,20.48,389.16
19710,4825,2026-04-01T00:39:26,912,1,143.06,0.00,143.06
19711,4825,2026-04-01T00:39:26,722,1,279.27,0.00,279.27
19712,4826,2026-06-18T05:22:08,552,4,344.95,0.00,1379.80
19713,4826,2026-06-18T05:22:08,202,1,405.35,0.00,405.35
19714,4826,2026-06-18T05:22:08,656,2,82.86,0.00,165.72
19715,4826,2026-06-18T05:22:08,206,3,128.87,0.00,386.61
19716,4826,2026-06-18T05:22:08,737,1,231.97,0.00,231.97
19717,4826,2026-06-18T05:22:08,37,3,318.56,0.00,955.68
19718,4826,2026-06-18T05:22:08,422,1,334.99,0.00,334.99
19719,4827,2024-05-15T08:56:19,604,2,279.57,27.96,531.18
19720,4828,2026-05-23T06:49:50,366,1,401.81,0.00,401.81
19721,4828,2026-05-23T06:49:50,374,2,456.07,182.43,729.71
19722,4828,2026-05-23T06:49:50,55,1,21.54,1.08,20.46
19723,4828,2026-05-23T06:49:50,937,1,369.12,55.37,313.75
19724,4829,2026-06-16T08:57:15,37,1,303.22,0.00,303.22
19725,4829,2026-06-16T08:57:15,336,3,160.60,0.00,481.80
19726,4829,2026-06-16T08:57:15,896,1,209.44,0.00,209.44
